SourceRel,Type,SourceResult,LegacyResult,LegacyIdRegistered,TcRefs,MappedTcRefs,CurrentRecipe,Decision
infusion/void_helm.json,thaumcraft:infusion,thaumcraft:void_helm,thaumcraft:void_helm,false,thaumcraft:infusion;thaumcraft:thaumium_helm;thaumcraft:void_helm;thaumcraft:void_metal_ingot;thaumcraft:void_seed,thaumcraft:infusion;thaumcraft:thaumium_helm;thaumcraft:void_helm;thaumcraft:void_metal_ingot;thaumcraft:void_seed,,defer_behavior_or_unconfirmed_mapping
infusion/void_hoe.json,thaumcraft:infusion,thaumcraft:void_hoe,thaumcraft:void_hoe,false,thaumcraft:infusion;thaumcraft:thaumium_hoe;thaumcraft:void_hoe;thaumcraft:void_metal_ingot;thaumcraft:void_seed,thaumcraft:infusion;thaumcraft:thaumium_hoe;thaumcraft:void_hoe;thaumcraft:void_metal_ingot;thaumcraft:void_seed,,defer_behavior_or_unconfirmed_mapping
infusion/void_legs.json,thaumcraft:infusion,thaumcraft:void_legs,thaumcraft:void_legs,false,thaumcraft:infusion;thaumcraft:thaumium_legs;thaumcraft:void_legs;thaumcraft:void_metal_ingot;thaumcraft:void_seed,thaumcraft:infusion;thaumcraft:thaumium_legs;thaumcraft:void_legs;thaumcraft:void_metal_ingot;thaumcraft:void_seed,,defer_behavior_or_unconfirmed_mapping
infusion/void_pick.json,thaumcraft:infusion,thaumcraft:void_pick,thaumcraft:void_pick,false,thaumcraft:infusion;thaumcraft:thaumium_pick;thaumcraft:void_metal_ingot;thaumcraft:void_pick;thaumcraft:void_seed,thaumcraft:infusion;thaumcraft:thaumium_pick;thaumcraft:void_metal_ingot;thaumcraft:void_pick;thaumcraft:void_seed,,defer_behavior_or_unconfirmed_mapping
infusion/void_robe_chest.json,thaumcraft:infusion,thaumcraft:void_robe_chest,thaumcraft:void_robe_chest,false,thaumcraft:enchanted_fabric;thaumcraft:infusion;thaumcraft:void_chest;thaumcraft:void_robe_chest;thaumcraft:void_seed,thaumcraft:enchanted_fabric;thaumcraft:infusion;thaumcraft:void_chest;thaumcraft:void_robe_chest;thaumcraft:void_seed,,defer_behavior_or_unconfirmed_mapping
infusion/void_robe_helm.json,thaumcraft:infusion,thaumcraft:void_robe_helm,thaumcraft:void_robe_helm,false,thaumcraft:enchanted_fabric;thaumcraft:infusion;thaumcraft:void_helm;thaumcraft:void_robe_helm;thaumcraft:void_seed,thaumcraft:enchanted_fabric;thaumcraft:infusion;thaumcraft:void_helm;thaumcraft:void_robe_helm;thaumcraft:void_seed,,defer_behavior_or_unconfirmed_mapping
infusion/void_robe_legs.json,thaumcraft:infusion,thaumcraft:void_robe_legs,thaumcraft:void_robe_legs,false,thaumcraft:enchanted_fabric;thaumcraft:infusion;thaumcraft:void_legs;thaumcraft:void_robe_legs;thaumcraft:void_seed,thaumcraft:enchanted_fabric;thaumcraft:infusion;thaumcraft:void_legs;thaumcraft:void_robe_legs;thaumcraft:void_seed,,defer_behavior_or_unconfirmed_mapping
infusion/void_shovel.json,thaumcraft:infusion,thaumcraft:void_shovel,thaumcraft:void_shovel,false,thaumcraft:infusion;thaumcraft:thaumium_shovel;thaumcraft:void_metal_ingot;thaumcraft:void_seed;thaumcraft:void_shovel,thaumcraft:infusion;thaumcraft:thaumium_shovel;thaumcraft:void_metal_ingot;thaumcraft:void_seed;thaumcraft:void_shovel,,defer_behavior_or_unconfirmed_mapping
infusion/void_siphon.json,thaumcraft:infusion,thaumcraft:void_siphon,thaumcraft:void_siphon,false,thaumcraft:arcane_stone;thaumcraft:infusion;thaumcraft:mechanism_complex;thaumcraft:plate_brass;thaumcraft:void_metal_block;thaumcraft:void_siphon,thaumcraft:stone_arcane;thaumcraft:infusion;thaumcraft:mechanism_complex;thaumcraft:brass_plate;thaumcraft:metal_void;thaumcraft:void_siphon,,defer_behavior_or_unconfirmed_mapping
infusion/void_sword.json,thaumcraft:infusion,thaumcraft:void_sword,thaumcraft:void_sword,false,thaumcraft:infusion;thaumcraft:thaumium_sword;thaumcraft:void_metal_ingot;thaumcraft:void_seed;thaumcraft:void_sword,thaumcraft:infusion;thaumcraft:thaumium_sword;thaumcraft:void_metal_ingot;thaumcraft:void_seed;thaumcraft:void_sword,,defer_behavior_or_unconfirmed_mapping
infusion/voidseer_charm.json,thaumcraft:infusion,thaumcraft:voidseer_charm,thaumcraft:voidseer_charm,false,thaumcraft:infusion;thaumcraft:shard_entropy;thaumcraft:void_seed;thaumcraft:voidseer_charm,thaumcraft:infusion;thaumcraft:shard_entropy;thaumcraft:void_seed;thaumcraft:voidseer_charm,,defer_behavior_or_unconfirmed_mapping
smelting/log_greatwood.json,minecraft:smelting,minecraft:charcoal,minecraft:charcoal,false,thaumcraft:greatwood_log,thaumcraft:log_greatwood,log_greatwood_charcoal.json;log_silverwood_charcoal.json,already_present_or_imported
smelting/log_silverwood.json,minecraft:smelting,minecraft:charcoal,minecraft:charcoal,false,thaumcraft:silverwood_log,thaumcraft:log_silverwood,log_greatwood_charcoal.json;log_silverwood_charcoal.json,already_present_or_imported
smelting/ore_amber.json,minecraft:smelting,thaumcraft:amber,thaumcraft:amber,true,thaumcraft:amber;thaumcraft:amber_ore,thaumcraft:amber;thaumcraft:ore_amber,amber_from_block.json;ore_amber_smelting.json,already_present_or_imported
smelting/ore_amber_deepslate.json,minecraft:smelting,thaumcraft:amber,thaumcraft:amber,true,thaumcraft:amber;thaumcraft:deepslate_amber_ore,thaumcraft:amber;thaumcraft:deepslate_amber_ore,amber_from_block.json;ore_amber_smelting.json,defer_unregistered_or_unmapped
smelting/ore_cinnabar.json,minecraft:smelting,thaumcraft:quicksilver,thaumcraft:quicksilver,true,thaumcraft:cinnabar_ore;thaumcraft:quicksilver,thaumcraft:ore_cinnabar;thaumcraft:quicksilver,ore_cinnabar_smelting.json,already_present_or_imported
smelting/ore_cinnabar_deepslate.json,minecraft:smelting,thaumcraft:quicksilver,thaumcraft:quicksilver,true,thaumcraft:deepslate_cinnabar_ore;thaumcraft:quicksilver,thaumcraft:deepslate_cinnabar_ore;thaumcraft:quicksilver,ore_cinnabar_smelting.json,defer_unregistered_or_unmapped
smelting/ore_quartz.json,minecraft:smelting,minecraft:quartz,minecraft:quartz,false,thaumcraft:quartz_ore,thaumcraft:ore_quartz,ore_quartz_smelting.json,already_present_or_imported
smelting/ore_quartz_deepslate.json,minecraft:smelting,minecraft:quartz,minecraft:quartz,false,thaumcraft:deepslate_quartz_ore,thaumcraft:deepslate_quartz_ore,ore_quartz_smelting.json,defer_unregistered_or_unmapped
