file,line,pattern,method,code
"src/main/java/thaumcraft/client/fx/FXDispatcher.java",67,"setAlphaF","public void drawFireMote(float x, float y, float z, float vx, float vy, float vz, float r, float g, float b, float alpha, float scale) {","glow.setAlphaF(alpha);"
"src/main/java/thaumcraft/client/fx/particles/FXPlane.java",68,"particleTextureIndexX","public void renderParticle(BufferBuilder wr, Entity p_180434_2_, float f, float f1, float f2, float f3, float f4, float f5) {","particleTextureIndexX = 22 + Math.round((particleAge + f) / particleMaxAge * 8.0f);"
"src/main/java/thaumcraft/client/fx/particles/FXPlane.java",69,"particleTextureIndexX","public void renderParticle(BufferBuilder wr, Entity p_180434_2_, float f, float f1, float f2, float f3, float f4, float f5) {","float var16 = particleTextureIndexX / 32.0f;"
"src/main/java/thaumcraft/client/fx/particles/FXPlane.java",71,"particleTextureIndexY","public void renderParticle(BufferBuilder wr, Entity p_180434_2_, float f, float f1, float f2, float f3, float f4, float f5) {","float var18 = particleTextureIndexY / 32.0f;"
"src/main/java/thaumcraft/client/fx/particles/FXPlane.java",109,"setGravity","public void setGravity(float value) {","public void setGravity(float value) {"
"src/main/java/thaumcraft/client/fx/particles/FXSmokeSpiral.java",71,"setAlphaF","public void onUpdate() {","setAlphaF((particleMaxAge - particleAge) / (float) particleMaxAge);"
"src/main/java/thaumcraft/client/fx/particles/FXVent.java",42,"setScale","public void setScale(float f) {","public void setScale(float f) {"
"src/main/java/thaumcraft/client/fx/particles/FXVent2.java",44,"setScale","public void setScale(float f) {","public void setScale(float f) {"
"src/main/java/thaumcraft/client/fx/particles/FXVisSparkle.java",98,"setGravity","public void setGravity(float value) {","public void setGravity(float value) {"
"src/main/java/thaumcraft/common/blocks/crafting/BlockResearchTable.java",73,"new FXGeneric","public void randomDisplayTick(IBlockState state, World world, BlockPos pos, Random rand) {","FXGeneric fb = new FXGeneric(world, pos.getX() + 0.5 + xx, pos.getY() + yy, pos.getZ() + 0.5 + zz, -xx / a, -(yy - 0.85) / a, -zz / a);"
"src/main/java/thaumcraft/common/blocks/crafting/BlockResearchTable.java",76,"setAlphaF","public void randomDisplayTick(IBlockState state, World world, BlockPos pos, Random rand) {","fb.setAlphaF(0.0f, 0.25f, 0.5f, 0.75f, 0.0f);"
"src/main/java/thaumcraft/common/blocks/crafting/BlockResearchTable.java",77,"setParticles","public void randomDisplayTick(IBlockState state, World world, BlockPos pos, Random rand) {","fb.setParticles(384 + rand.nextInt(16), 1, 1);"
"src/main/java/thaumcraft/common/blocks/crafting/BlockResearchTable.java",78,"setScale","public void randomDisplayTick(IBlockState state, World world, BlockPos pos, Random rand) {","fb.setScale(0.8f + rand.nextFloat() * 0.3f, 0.3f);"
"src/main/java/thaumcraft/common/blocks/crafting/BlockResearchTable.java",79,"setLayer","public void randomDisplayTick(IBlockState state, World world, BlockPos pos, Random rand) {","fb.setLayer(0);"
"src/main/java/thaumcraft/common/blocks/crafting/BlockResearchTable.java",80,"ParticleEngine.addEffect","public void randomDisplayTick(IBlockState state, World world, BlockPos pos, Random rand) {","ParticleEngine.addEffect(world, fb);"
"src/main/java/thaumcraft/common/blocks/misc/BlockFluidDeath.java",56,"setAlphaF","public void randomDisplayTick(IBlockState state, World world, BlockPos pos, Random rand) {","ef.setAlphaF(0.8f);"
"src/main/java/thaumcraft/common/blocks/misc/BlockFluidDeath.java",58,"ParticleEngine.addEffect","public void randomDisplayTick(IBlockState state, World world, BlockPos pos, Random rand) {","ParticleEngine.addEffect(world, ef);"
"src/main/java/thaumcraft/common/blocks/misc/BlockFluidPure.java",61,"new FXGeneric","public void randomDisplayTick(IBlockState state, World world, BlockPos pos, Random rand) {","FXGeneric fb = new FXGeneric(world, pos.getX() + rand.nextFloat(), pos.getY() + 0.125f * (8 - meta), pos.getZ() + rand.nextFloat(), 0.0, 0.0, 0.0);"
"src/main/java/thaumcraft/common/blocks/misc/BlockFluidPure.java",63,"setScale","public void randomDisplayTick(IBlockState state, World world, BlockPos pos, Random rand) {","fb.setScale(world.rand.nextFloat() * 0.3f + 0.3f);"
"src/main/java/thaumcraft/common/blocks/misc/BlockFluidPure.java",65,"setRandomMovementScale","public void randomDisplayTick(IBlockState state, World world, BlockPos pos, Random rand) {","fb.setRandomMovementScale(0.001f, 0.001f, 0.001f);"
"src/main/java/thaumcraft/common/blocks/misc/BlockFluidPure.java",66,"setGravity","public void randomDisplayTick(IBlockState state, World world, BlockPos pos, Random rand) {","fb.setGravity(-0.01f);"
"src/main/java/thaumcraft/common/blocks/misc/BlockFluidPure.java",67,"setAlphaF","public void randomDisplayTick(IBlockState state, World world, BlockPos pos, Random rand) {","fb.setAlphaF(0.25f);"
"src/main/java/thaumcraft/common/blocks/misc/BlockFluidPure.java",69,"setFinalFrames","public void randomDisplayTick(IBlockState state, World world, BlockPos pos, Random rand) {","fb.setFinalFrames(65, 66);"
"src/main/java/thaumcraft/common/blocks/misc/BlockFluidPure.java",70,"ParticleEngine.addEffect","public void randomDisplayTick(IBlockState state, World world, BlockPos pos, Random rand) {","ParticleEngine.addEffect(world, fb);"
"src/main/java/thaumcraft/common/blocks/world/BlockGrassAmbient.java",43,"drawWispyMotes","public void randomDisplayTick(IBlockState state, World worldIn, BlockPos pos, Random rand) {","FXDispatcher.INSTANCE.drawWispyMotesOnBlock(pp.up(), 400, -0.01f);"
"src/main/java/thaumcraft/common/blocks/world/plants/BlockPlantShimmerleaf.java",44,"drawWispyMotes","public void randomDisplayTick(IBlockState state, World world, BlockPos pos, Random rand) {","FXDispatcher.INSTANCE.drawWispyMotes(xr, yr, zr, rand.nextGaussian() * 0.01, rand.nextGaussian() * 0.01, rand.nextGaussian() * 0.01, 10, 0.3f + world.rand.nextFloat() * 0.3f, 0.7f + world.rand.nextFloat() * 0.3f, 0.7f + world.rand.nextFloat() * 0.3f, 0.0f);"
"src/main/java/thaumcraft/common/blocks/world/plants/BlockPlantVishroom.java",52,"drawWispyMotes","public void randomDisplayTick(IBlockState state, World world, BlockPos pos, Random rand) {","FXDispatcher.INSTANCE.drawWispyMotes(xr, yr, zr, 0.0, 0.0, 0.0, 10, 0.5f, 0.3f, 0.8f, 0.001f);"
"src/main/java/thaumcraft/common/blocks/world/taint/BlockFluxGoo.java",121,"new FXGeneric","public void randomDisplayTick(IBlockState state, World world, BlockPos pos, Random rand) {","FXGeneric fb = new FXGeneric(world, pos.getX() + rand.nextFloat(), pos.getY() + 0.125f * meta, pos.getZ() + rand.nextFloat(), 0.0, 0.0, 0.0);"
"src/main/java/thaumcraft/common/blocks/world/taint/BlockFluxGoo.java",123,"setScale","public void randomDisplayTick(IBlockState state, World world, BlockPos pos, Random rand) {","fb.setScale(world.rand.nextFloat() * 0.3f + 0.2f);"
"src/main/java/thaumcraft/common/blocks/world/taint/BlockFluxGoo.java",125,"setRandomMovementScale","public void randomDisplayTick(IBlockState state, World world, BlockPos pos, Random rand) {","fb.setRandomMovementScale(0.001f, 0.001f, 0.001f);"
"src/main/java/thaumcraft/common/blocks/world/taint/BlockFluxGoo.java",126,"setGravity","public void randomDisplayTick(IBlockState state, World world, BlockPos pos, Random rand) {","fb.setGravity(-0.01f);"
"src/main/java/thaumcraft/common/blocks/world/taint/BlockFluxGoo.java",127,"setAlphaF","public void randomDisplayTick(IBlockState state, World world, BlockPos pos, Random rand) {","fb.setAlphaF(0.25f);"
"src/main/java/thaumcraft/common/blocks/world/taint/BlockFluxGoo.java",128,"setParticleTextureIndex","public void randomDisplayTick(IBlockState state, World world, BlockPos pos, Random rand) {","fb.setParticleTextureIndex(64);"
"src/main/java/thaumcraft/common/blocks/world/taint/BlockFluxGoo.java",129,"setFinalFrames","public void randomDisplayTick(IBlockState state, World world, BlockPos pos, Random rand) {","fb.setFinalFrames(65, 66);"
"src/main/java/thaumcraft/common/blocks/world/taint/BlockFluxGoo.java",130,"ParticleEngine.addEffect","public void randomDisplayTick(IBlockState state, World world, BlockPos pos, Random rand) {","ParticleEngine.addEffect(world, fb);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectBreak.java",75,"new FXGeneric","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","FXGeneric fb = new FXGeneric(world, posX, posY, posZ, motionX, motionY, motionZ);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectBreak.java",78,"setParticles","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","fb.setParticles(704 + q * 3, 3, 1);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectBreak.java",79,"setSlowDown","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","fb.setSlowDown(0.8);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectBreak.java",80,"setScale","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","fb.setScale((float)(1.7000000476837158 + world.rand.nextGaussian() * 0.30000001192092896));"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectBreak.java",81,"ParticleEngine.addEffect","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","ParticleEngine.addEffect(world, fb);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectCurse.java",112,"new FXGeneric","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","FXGeneric fb = new FXGeneric(world, posX, posY, posZ, motionX, motionY, motionZ);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectCurse.java",115,"setAlphaF","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","fb.setAlphaF(0.0f, world.rand.nextFloat(), world.rand.nextFloat(), world.rand.nextFloat(), 0.0f);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectCurse.java",116,"setGridSize","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","fb.setGridSize(16);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectCurse.java",117,"setParticles","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","fb.setParticles(72 + world.rand.nextInt(4), 1, 1);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectCurse.java",118,"setScale","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","fb.setScale(2.0f + world.rand.nextFloat() * 4.0f);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectCurse.java",120,"setSlowDown","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","fb.setSlowDown(0.9);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectCurse.java",121,"setGravity","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","fb.setGravity(0.0f);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectCurse.java",122,"setRotationSpeed","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","fb.setRotationSpeed(world.rand.nextFloat(), 0.0f);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectCurse.java",123,"ParticleEngine.addEffect","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","ParticleEngine.addEffectWithDelay(world, fb, world.rand.nextInt(4));"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectCurse.java",123,"ParticleEngine.addEffectWithDelay","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","ParticleEngine.addEffectWithDelay(world, fb, world.rand.nextInt(4));"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectExchange.java",80,"new FXGeneric","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","FXGeneric fb = new FXGeneric(world, x, y, z, vx + world.rand.nextGaussian() * 0.01, vy + world.rand.nextGaussian() * 0.01, vz + world.rand.nextGaussian() * 0.01);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectExchange.java",83,"setAlphaF","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","fb.setAlphaF(0.0f, 0.6f, 0.6f, 0.0f);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectExchange.java",84,"setGridSize","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","fb.setGridSize(64);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectExchange.java",85,"setParticles","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","fb.setParticles(448, 9, 1);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectExchange.java",86,"setScale","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","fb.setScale(0.5f, 0.25f);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectExchange.java",87,"setGravity","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","fb.setGravity((float)(world.rand.nextGaussian() * 0.009999999776482582));"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectExchange.java",88,"setRandomMovementScale","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","fb.setRandomMovementScale(0.0025f, 0.0025f, 0.0025f);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectExchange.java",89,"ParticleEngine.addEffect","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","ParticleEngine.addEffect(world, fb);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectFlux.java",74,"new FXGeneric","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","FXGeneric fb = new FXGeneric(world, x, y, z, vx + world.rand.nextGaussian() * 0.01, vy + world.rand.nextGaussian() * 0.01, vz + world.rand.nextGaussian() * 0.01);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectFlux.java",77,"setAlphaF","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","fb.setAlphaF(0.0f, 1.0f, 1.0f, 0.0f);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectFlux.java",78,"setGridSize","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","fb.setGridSize(64);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectFlux.java",79,"setParticles","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","fb.setParticles(128, 14, 1);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectFlux.java",80,"setScale","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","fb.setScale(2.0f + world.rand.nextFloat(), 0.25f + world.rand.nextFloat() * 0.25f);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectFlux.java",82,"setSlowDown","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","fb.setSlowDown(0.9);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectFlux.java",83,"setGravity","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","fb.setGravity((float)(world.rand.nextGaussian() * 0.10000000149011612));"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectFlux.java",84,"setRandomMovementScale","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","fb.setRandomMovementScale(0.0125f, 0.0125f, 0.0125f);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectFlux.java",85,"setRotationSpeed","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","fb.setRotationSpeed((float)world.rand.nextGaussian());"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectFlux.java",86,"ParticleEngine.addEffect","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","ParticleEngine.addEffectWithDelay(world, fb, world.rand.nextInt(4));"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectFlux.java",86,"ParticleEngine.addEffectWithDelay","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","ParticleEngine.addEffectWithDelay(world, fb, world.rand.nextInt(4));"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectFrost.java",99,"new FXGeneric","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","FXGeneric fb = new FXGeneric(world, posX, posY, posZ, motionX, motionY, motionZ);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectFrost.java",101,"setAlphaF","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","fb.setAlphaF(1.0f, 0.0f);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectFrost.java",102,"setParticles","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","fb.setParticles(8, 1, 1);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectFrost.java",103,"setGravity","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","fb.setGravity(0.033f);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectFrost.java",104,"setSlowDown","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","fb.setSlowDown(0.8);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectFrost.java",105,"setRandomMovementScale","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","fb.setRandomMovementScale(0.0025f, 1.0E-4f, 0.0025f);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectFrost.java",106,"setScale","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","fb.setScale((float)(0.699999988079071 + world.rand.nextGaussian() * 0.30000001192092896));"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectFrost.java",107,"setRotationSpeed","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","fb.setRotationSpeed(world.rand.nextFloat() * 3.0f, (float)world.rand.nextGaussian() / 4.0f);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectFrost.java",108,"ParticleEngine.addEffect","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","ParticleEngine.addEffectWithDelay(world, fb, 0);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectFrost.java",108,"ParticleEngine.addEffectWithDelay","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","ParticleEngine.addEffectWithDelay(world, fb, 0);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectHeal.java",79,"new FXGeneric","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","FXGeneric fb = new FXGeneric(world, x, y, z, vx + world.rand.nextGaussian() * 0.01, vy + world.rand.nextGaussian() * 0.01, vz + world.rand.nextGaussian() * 0.01);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectHeal.java",82,"setAlphaF","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","fb.setAlphaF(0.0f, 0.7f, 0.7f, 0.0f);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectHeal.java",83,"setGridSize","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","fb.setGridSize(64);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectHeal.java",84,"setParticles","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","fb.setParticles(0, 1, 1);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectHeal.java",85,"setScale","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","fb.setScale(world.rand.nextFloat() * 2.0f, world.rand.nextFloat());"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectHeal.java",86,"setSlowDown","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","fb.setSlowDown(0.8);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectHeal.java",87,"setGravity","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","fb.setGravity((float)(world.rand.nextGaussian() * 0.10000000149011612));"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectHeal.java",88,"setRandomMovementScale","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","fb.setRandomMovementScale(0.0125f, 0.0125f, 0.0125f);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectHeal.java",89,"setRotationSpeed","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","fb.setRotationSpeed((float)world.rand.nextGaussian());"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectHeal.java",90,"ParticleEngine.addEffect","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","ParticleEngine.addEffectWithDelay(world, fb, world.rand.nextInt(4));"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectHeal.java",90,"ParticleEngine.addEffectWithDelay","public void renderParticleFX(World world, double x, double y, double z, double vx, double vy, double vz) {","ParticleEngine.addEffectWithDelay(world, fb, world.rand.nextInt(4));"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectRift.java",105,"new FXGeneric","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","FXGeneric fb = new FXGeneric(world, posX, posY, posZ, motionX, motionY, motionZ);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectRift.java",107,"setParticles","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","fb.setParticles(384 + world.rand.nextInt(16), 1, 1);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectRift.java",108,"setSlowDown","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","fb.setSlowDown(0.75);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectRift.java",109,"setAlphaF","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","fb.setAlphaF(1.0f, 0.0f);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectRift.java",110,"setScale","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","fb.setScale((float)(0.699999988079071 + world.rand.nextGaussian() * 0.30000001192092896));"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectRift.java",112,"setRandomMovementScale","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","fb.setRandomMovementScale(0.01f, 0.01f, 0.01f);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectRift.java",113,"ParticleEngine.addEffect","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","ParticleEngine.addEffectWithDelay(world, fb, 0);"
"src/main/java/thaumcraft/common/items/casters/foci/FocusEffectRift.java",113,"ParticleEngine.addEffectWithDelay","public void renderParticleFX(World world, double posX, double posY, double posZ, double motionX, double motionY, double motionZ) {","ParticleEngine.addEffectWithDelay(world, fb, 0);"
"src/main/java/thaumcraft/common/lib/network/fx/PacketFXScanSource.java",107,"new FXGeneric","public void startScan(World world, BlockPos pos, int r) {","FXGeneric fb = new FXGeneric(world, x, y, z, 0.0, 0.0, 0.0);"
"src/main/java/thaumcraft/common/lib/network/fx/PacketFXScanSource.java",112,"setAlphaF","public void startScan(World world, BlockPos pos, int r) {","fb.setAlphaF(0.0f, 1.0f, 0.8f, 0.0f);"
"src/main/java/thaumcraft/common/lib/network/fx/PacketFXScanSource.java",113,"setParticles","public void startScan(World world, BlockPos pos, int r) {","fb.setParticles(240, 15, 1);"
"src/main/java/thaumcraft/common/lib/network/fx/PacketFXScanSource.java",114,"setGridSize","public void startScan(World world, BlockPos pos, int r) {","fb.setGridSize(16);"
"src/main/java/thaumcraft/common/lib/network/fx/PacketFXScanSource.java",116,"setScale","public void startScan(World world, BlockPos pos, int r) {","fb.setScale(9.0f);"
"src/main/java/thaumcraft/common/lib/network/fx/PacketFXScanSource.java",117,"setLayer","public void startScan(World world, BlockPos pos, int r) {","fb.setLayer((q < 0.25f) ? 3 : 2);"
"src/main/java/thaumcraft/common/lib/network/fx/PacketFXScanSource.java",118,"setRotationSpeed","public void startScan(World world, BlockPos pos, int r) {","fb.setRotationSpeed(0.0f);"
"src/main/java/thaumcraft/common/lib/network/fx/PacketFXScanSource.java",119,"ParticleEngine.addEffect","public void startScan(World world, BlockPos pos, int r) {","ParticleEngine.addEffectWithDelay(world, fb, (int)(dis * 3.0));"
"src/main/java/thaumcraft/common/lib/network/fx/PacketFXScanSource.java",119,"ParticleEngine.addEffectWithDelay","public void startScan(World world, BlockPos pos, int r) {","ParticleEngine.addEffectWithDelay(world, fb, (int)(dis * 3.0));"
"src/main/java/thaumcraft/common/tiles/devices/TileMirror.java",262,"drawWispyMotes","public boolean receiveClientEvent(int i, int j) {","FXDispatcher.INSTANCE.drawWispyMotes(xx, yy, zz, face.getFrontOffsetX() / 50.0 + world.rand.nextGaussian() * 0.01, face.getFrontOffsetY() / 50.0 + world.rand.nextGaussian() * 0.01, face.getFrontOffsetZ() / 50.0 + world.rand.nextGaussian() * 0.01, MathHelper.getInt(world.rand, 10, 30), world.rand.nextFloat() / 3.0f, 0.0f, world.rand.nextFloat() / 2.0f, (float)(world.rand.nextGaussian() * 0.01));"
"src/main/java/thaumcraft/common/world/objects/WorldGenGreatwoodTrees.java",360,"setScale","public void setScale(double par1, double par3, double par5) {","public void setScale(double par1, double par3, double par5) {"
