Rel,Status,Decision,Extension
assets/thaumcraft/textures/models/hemis5.png,identical,already_present,.png
assets/thaumcraft/textures/models/hemis5.png.mcmeta,identical,already_present,.mcmeta
assets/thaumcraft/textures/models/hemis6.png,identical,already_present,.png
assets/thaumcraft/textures/models/hemis6.png.mcmeta,identical,already_present,.mcmeta
assets/thaumcraft/textures/models/hemis7.png,identical,already_present,.png
assets/thaumcraft/textures/models/hemis7.png.mcmeta,identical,already_present,.mcmeta
assets/thaumcraft/textures/models/hemis8.png,identical,already_present,.png
assets/thaumcraft/textures/models/hemis8.png.mcmeta,identical,already_present,.mcmeta
assets/thaumcraft/textures/models/hemis9.png,identical,already_present,.png
assets/thaumcraft/textures/models/hemis9.png.mcmeta,identical,already_present,.mcmeta
assets/thaumcraft/textures/models/infuser_eldritch.png,identical,already_present,.png
assets/thaumcraft/textures/models/jar.png,identical,already_present,.png
assets/thaumcraft/textures/models/jarbrine.png,identical,already_present,.png
assets/thaumcraft/textures/models/label.png,identical,already_present,.png
assets/thaumcraft/textures/models/manapod_0.png,identical,already_present,.png
assets/thaumcraft/textures/models/manapod_2.png,identical,already_present,.png
assets/thaumcraft/textures/models/node_stabilizer.png,identical,already_present,.png
assets/thaumcraft/textures/models/node_stabilizer_over.png,identical,already_present,.png
assets/thaumcraft/textures/models/obelisk_cap.png,identical,already_present,.png
assets/thaumcraft/textures/models/obelisk_cap_2.png,identical,already_present,.png
assets/thaumcraft/textures/models/obelisk_cap_altar.png,identical,already_present,.png
assets/thaumcraft/textures/models/obelisk_side.png,identical,already_present,.png
assets/thaumcraft/textures/models/obelisk_side_2.png,identical,already_present,.png
assets/thaumcraft/textures/models/reservoir.png,identical,already_present,.png
assets/thaumcraft/textures/models/ripple.png.mcmeta,identical,already_present,.mcmeta
assets/thaumcraft/textures/models/ripple1.png,identical,already_present,.png
assets/thaumcraft/textures/models/ripple1.png.mcmeta,identical,already_present,.mcmeta
assets/thaumcraft/textures/models/ripple10.png,identical,already_present,.png
assets/thaumcraft/textures/models/ripple10.png.mcmeta,identical,already_present,.mcmeta
assets/thaumcraft/textures/models/ripple11.png,identical,already_present,.png
assets/thaumcraft/textures/models/ripple11.png.mcmeta,identical,already_present,.mcmeta
assets/thaumcraft/textures/models/ripple12.png,identical,already_present,.png
assets/thaumcraft/textures/models/ripple12.png.mcmeta,identical,already_present,.mcmeta
assets/thaumcraft/textures/models/ripple13.png,identical,already_present,.png
assets/thaumcraft/textures/models/ripple13.png.mcmeta,identical,already_present,.mcmeta
assets/thaumcraft/textures/models/ripple14.png,identical,already_present,.png
assets/thaumcraft/textures/models/ripple14.png.mcmeta,identical,already_present,.mcmeta
assets/thaumcraft/textures/models/ripple15.png,identical,already_present,.png
assets/thaumcraft/textures/models/ripple15.png.mcmeta,identical,already_present,.mcmeta
assets/thaumcraft/textures/models/ripple2.png,identical,already_present,.png
assets/thaumcraft/textures/models/ripple2.png.mcmeta,identical,already_present,.mcmeta
assets/thaumcraft/textures/models/ripple3.png,identical,already_present,.png
assets/thaumcraft/textures/models/ripple3.png.mcmeta,identical,already_present,.mcmeta
assets/thaumcraft/textures/models/ripple4.png,identical,already_present,.png
assets/thaumcraft/textures/models/ripple4.png.mcmeta,identical,already_present,.mcmeta
assets/thaumcraft/textures/models/ripple5.png,identical,already_present,.png
assets/thaumcraft/textures/models/ripple5.png.mcmeta,identical,already_present,.mcmeta
assets/thaumcraft/textures/models/ripple6.png,identical,already_present,.png
assets/thaumcraft/textures/models/ripple6.png.mcmeta,identical,already_present,.mcmeta
assets/thaumcraft/textures/models/ripple7.png,identical,already_present,.png
assets/thaumcraft/textures/models/ripple7.png.mcmeta,identical,already_present,.mcmeta
assets/thaumcraft/textures/models/ripple8.png,identical,already_present,.png
assets/thaumcraft/textures/models/ripple8.png.mcmeta,identical,already_present,.mcmeta
assets/thaumcraft/textures/models/ripple9.png,identical,already_present,.png
assets/thaumcraft/textures/models/ripple9.png.mcmeta,identical,already_present,.mcmeta
assets/thaumcraft/textures/models/scanscreen.png.mcmeta,identical,already_present,.mcmeta
assets/thaumcraft/textures/models/spec_h.png,identical,already_present,.png
assets/thaumcraft/textures/models/taint_fibres.png,identical,already_present,.png
assets/thaumcraft/textures/models/Thaumaturge_eyes.png,identical,already_present,.png
assets/thaumcraft/textures/models/trunk.png,identical,already_present,.png
assets/thaumcraft/textures/models/trunkangry.png,identical,already_present,.png
assets/thaumcraft/textures/models/valve.png,identical,already_present,.png
assets/thaumcraft/textures/models/vcrystal.png,identical,already_present,.png
assets/thaumcraft/textures/models/vis_relay.png,identical,already_present,.png
assets/thaumcraft/textures/placeholder.png,identical,already_present,.png
assets/thaumcraft/textures/research/cat_alchemy.png,identical,already_present,.png
assets/thaumcraft/textures/research/cat_artifice.png,identical,already_present,.png
assets/thaumcraft/textures/research/cat_auromancy.png,identical,already_present,.png
assets/thaumcraft/textures/research/cat_eldritch.png,identical,already_present,.png
assets/thaumcraft/textures/research/cat_golemancy.png,identical,already_present,.png
assets/thaumcraft/textures/research/cat_infusion.png,identical,already_present,.png
assets/thaumcraft/textures/research/golem_logistics.png,identical,already_present,.png
assets/thaumcraft/textures/research/knowledge_observation.png,identical,already_present,.png
assets/thaumcraft/textures/research/knowledge_theory.png,identical,already_present,.png
assets/thaumcraft/textures/research/quill.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_angryzombie.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_celestial.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_crab.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_cultist.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_eldritchguardian.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_eldritchmajor.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_eldritchminor.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_enchant.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_firebat.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_flux.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_fluxrift.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_inf_enchant.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_inf_heart.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_infernalfurnace.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_mask0.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_mask1.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_mask2.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_nodes.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_nodes_2.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_outer.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_pech.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_runicupg.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_taintacle.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_taintcrawler.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_taintseed.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_taintswarm.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_thaumslime.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_warp.png,identical,already_present,.png
assets/thaumcraft/textures/research/r_wisp.png,identical,already_present,.png
assets/thaumcraft/textures/research/rd_chest.png,identical,already_present,.png
assets/thaumcraft/textures/research/rd_flask.png,identical,already_present,.png
assets/thaumcraft/textures/research/rd_map.png,identical,already_present,.png
assets/thaumcraft/textures/research/research1.png,identical,already_present,.png
assets/thaumcraft/textures/research/research3.png,identical,already_present,.png
assets/thaumcraft/textures/research/research4.png,identical,already_present,.png
assets/thaumcraft/textures/research/research5.png,identical,already_present,.png
changelog.txt,missing,review,.txt
data/forge/tags/blocks/ores.json,missing,catalog_only_tag_path_review,.json
data/forge/tags/blocks/storage_blocks/brass.json,missing,catalog_only_tag_path_review,.json
data/forge/tags/blocks/storage_blocks/thaumium.json,missing,catalog_only_tag_path_review,.json
data/forge/tags/blocks/storage_blocks/void_metal.json,missing,catalog_only_tag_path_review,.json
data/forge/tags/blocks/storage_blocks.json,missing,catalog_only_tag_path_review,.json
data/forge/tags/items/ingots/brass.json,missing,catalog_only_tag_path_review,.json
data/forge/tags/items/ingots/thaumium.json,missing,catalog_only_tag_path_review,.json
data/forge/tags/items/ingots/void_metal.json,missing,catalog_only_tag_path_review,.json
data/forge/tags/items/ingots.json,missing,catalog_only_tag_path_review,.json
data/forge/tags/items/nuggets/brass.json,missing,catalog_only_tag_path_review,.json
data/forge/tags/items/nuggets/thaumium.json,missing,catalog_only_tag_path_review,.json
data/forge/tags/items/nuggets/void_metal.json,missing,catalog_only_tag_path_review,.json
data/forge/tags/items/nuggets.json,missing,catalog_only_tag_path_review,.json
data/forge/tags/items/plates/iron.json,missing,catalog_only_tag_path_review,.json
data/forge/tags/items/plates.json,missing,catalog_only_tag_path_review,.json
data/minecraft/tags/blocks/leaves.json,missing,catalog_only_tag_path_review,.json
data/minecraft/tags/blocks/logs_that_burn.json,missing,catalog_only_tag_path_review,.json
data/minecraft/tags/blocks/mineable/axe.json,missing,catalog_only_tag_path_review,.json
data/minecraft/tags/blocks/mineable/pickaxe.json,missing,catalog_only_tag_path_review,.json
data/minecraft/tags/blocks/planks.json,missing,catalog_only_tag_path_review,.json
data/minecraft/tags/blocks/saplings.json,missing,catalog_only_tag_path_review,.json
data/minecraft/tags/blocks/wooden_slabs.json,missing,catalog_only_tag_path_review,.json
data/minecraft/tags/blocks/wooden_stairs.json,missing,catalog_only_tag_path_review,.json
data/minecraft/tags/damage_type/bypasses_armor.json,identical,imported_runtime_phase2,.json
data/minecraft/tags/damage_type/witch_resistant_to.json,identical,imported_runtime_phase2,.json
data/thaumcraft/damage_type/dissolve.json,identical,imported_runtime_phase2,.json
data/thaumcraft/damage_type/swarm.json,identical,imported_runtime_phase2,.json
data/thaumcraft/damage_type/taint.json,identical,imported_runtime_phase2,.json
data/thaumcraft/damage_type/tentacle.json,identical,imported_runtime_phase2,.json
data/thaumcraft/forge/biome_modifier/add_ancient_stone_circles.json,missing,catalog_only_worldgen_later,.json
data/thaumcraft/forge/biome_modifier/add_barrow.json,missing,catalog_only_worldgen_later,.json
data/thaumcraft/forge/biome_modifier/add_big_magic_trees.json,missing,catalog_only_worldgen_later,.json
data/thaumcraft/forge/biome_modifier/add_big_silverwood_trees.json,missing,catalog_only_worldgen_later,.json
data/thaumcraft/forge/biome_modifier/add_cinderpearl.json,missing,catalog_only_worldgen_later,.json
data/thaumcraft/forge/biome_modifier/add_crystal_clusters.json,missing,catalog_only_worldgen_later,.json
data/thaumcraft/forge/biome_modifier/add_eldritch_obelisks.json,missing,catalog_only_worldgen_later,.json
data/thaumcraft/forge/biome_modifier/add_greatwood_trees.json,missing,catalog_only_worldgen_later,.json
data/thaumcraft/forge/biome_modifier/add_greatwood_trees_plains.json,missing,catalog_only_worldgen_later,.json
data/thaumcraft/forge/biome_modifier/add_ruined_towers.json,missing,catalog_only_worldgen_later,.json
data/thaumcraft/forge/biome_modifier/add_silverwood_trees.json,missing,catalog_only_worldgen_later,.json
data/thaumcraft/forge/biome_modifier/add_thaumcraft_ores.json,missing,catalog_only_worldgen_later,.json
data/thaumcraft/forge/biome_modifier/add_vishroom.json,missing,catalog_only_worldgen_later,.json
data/thaumcraft/loot_tables/blocks/amber_ore.json,missing,catalog_only_loot_table_singular_path,.json
data/thaumcraft/loot_tables/blocks/cinnabar_ore.json,missing,catalog_only_loot_table_singular_path,.json
data/thaumcraft/loot_tables/blocks/crystal_air.json,missing,catalog_only_loot_table_singular_path,.json
data/thaumcraft/loot_tables/blocks/crystal_earth.json,missing,catalog_only_loot_table_singular_path,.json
data/thaumcraft/loot_tables/blocks/crystal_entropy.json,missing,catalog_only_loot_table_singular_path,.json
data/thaumcraft/loot_tables/blocks/crystal_fire.json,missing,catalog_only_loot_table_singular_path,.json
data/thaumcraft/loot_tables/blocks/crystal_flux.json,missing,catalog_only_loot_table_singular_path,.json
data/thaumcraft/loot_tables/blocks/crystal_order.json,missing,catalog_only_loot_table_singular_path,.json
data/thaumcraft/loot_tables/blocks/crystal_water.json,missing,catalog_only_loot_table_singular_path,.json
data/thaumcraft/loot_tables/blocks/deepslate_amber_ore.json,missing,catalog_only_loot_table_singular_path,.json
data/thaumcraft/loot_tables/blocks/deepslate_cinnabar_ore.json,missing,catalog_only_loot_table_singular_path,.json
data/thaumcraft/loot_tables/blocks/deepslate_quartz_ore.json,missing,catalog_only_loot_table_singular_path,.json
data/thaumcraft/loot_tables/blocks/quartz_ore.json,missing,catalog_only_loot_table_singular_path,.json
data/thaumcraft/recipes/arcane_workbench/alembic.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/arcane_ear.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/arcane_lamp.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/arcane_workbench.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/bellows.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/brain_box.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/caster_advanced.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/caster_basic.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/centrifuge.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/condenser.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/condenser_lattice.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/crucible.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/dioptra.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/enchanted_fabric.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/essentia_transport_input.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/essentia_transport_output.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/filter.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/focus_pouch.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/goggles.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/grapple_gun_spool.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/grapple_gun_tip.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/hungry_chest.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/infusion_matrix.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/inlay.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/jar_void.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/levitator.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/matrix_cost.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/matrix_speed.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/mechanism_complex.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/mechanism_simple.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/metal_alchemical.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/metal_alchemical_advanced.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/mind_clockwork.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/mirrored_glass.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/morphic_resonator.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/pattern_crafter.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/paving_barrier.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/paving_travel.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/pedestal_ancient.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/pedestal_arcane.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/pedestal_eldritch.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/potion_sprayer.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/primal_charm.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/recharge_pedestal.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/redstone_relay.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/research_table.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/resonator.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/robe_boots.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/robe_chest.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/robe_legs.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/sanity_checker.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/scribing_tools.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/seal_blank.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/smelter_aux.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/smelter_basic.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/smelter_thaumium.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/smelter_vent.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/smelter_void.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/spa.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/stabilizer.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/thaumium_axe.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/thaumium_hoe.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/thaumium_pick.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/thaumium_shovel.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/thaumium_sword.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/thaumometer.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/tube.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/tube_buffer.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/tube_filter.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/tube_oneway.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/tube_restrict.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/tube_valve.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/turret_crossbow.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/turret_crossbow_advanced.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/vis_battery.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/vis_generator.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/vis_resonator.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/warded_jar.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/arcane_workbench/workbench_charger.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/amber_block.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/amber_block_from_brick.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/amber_brick.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/amber_from_block.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/ancient_stone_slab.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/ancient_stone_stairs.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/arcane_stone.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/arcane_stone_brick.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/arcane_stone_brick_slab.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/arcane_stone_brick_stairs.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/arcane_stone_slab.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/arcane_stone_stairs.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/brass_block.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/brass_ingot_to_nuggets.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/brass_ingots_from_block.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/brass_nuggets_to_ingot.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/candle_white.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/golem_bell.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/greatwood_planks.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/greatwood_slab.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/greatwood_stairs.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/jar_brace.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/phial.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/plate_brass.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/plate_iron.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/plate_thaumium.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/plate_void.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/quartz_nuggets_to_quartz.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/quartz_to_nuggets.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/quicksilver_nuggets_to_quicksilver.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/quicksilver_to_nuggets.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/scribing_tools.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/scribing_tools_bottle.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/silverwood_planks.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/silverwood_slab.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/silverwood_stairs.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/table_stone.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/table_wood.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/thaumium_axe.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/thaumium_block.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/thaumium_boots.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/thaumium_chest.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/thaumium_helm.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/thaumium_hoe.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/thaumium_ingot_to_nuggets.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/thaumium_ingots_from_block.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/thaumium_legs.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/thaumium_nuggets_to_ingot.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/thaumium_pick.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/thaumium_shovel.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/thaumium_sword.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/void_axe.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/void_block.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/void_boots.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/void_chest.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/void_helm.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/void_hoe.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/void_ingot_to_nuggets.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/void_ingots_from_block.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/void_legs.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/void_nuggets_to_ingot.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/void_pick.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/void_shovel.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crafting/void_sword.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crucible/alumentum.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crucible/amber.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crucible/balanced_shard.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crucible/bath_salts.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crucible/bottle_taint.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crucible/brass_ingot.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crucible/cluster_cinnabar.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crucible/cluster_copper.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crucible/cluster_gold.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crucible/cluster_iron.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crucible/everfull_urn.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crucible/fabric_enchanted.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crucible/focus_basic.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crucible/hedge_clay.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crucible/hedge_cobweb.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crucible/hedge_dye.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crucible/hedge_glowstone.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crucible/hedge_gunpowder.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crucible/hedge_lava.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crucible/hedge_slime.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crucible/hedge_string.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crucible/leather.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crucible/leather_from_flesh.json,missing,recipe_catalog_managed,.json
data/thaumcraft/recipes/crucible/nitor.json,missing,recipe_catalog_managed,.json
